Pred_0,Pred_1,Pred_2,Pred_3,True_0,True_1,True_2,True_3
-4.211281,810.90436,366.87723,761.9333,363.0,843.0,365.0,762.0
46.64544,812.229,365.75226,761.74756,16.0,794.0,366.0,762.0
92.66176,812.6153,366.74796,762.1384,363.0,856.0,365.0,762.0
18.605066,802.0888,363.28558,762.112,16.0,794.0,365.0,762.0
34.24447,810.8615,365.4155,762.2506,16.0,812.0,365.0,762.0
-17.249466,801.72955,363.48453,762.0358,16.0,794.0,364.0,762.0
49.411133,813.0435,364.20056,762.2259,17.0,812.0,363.0,762.0
43.496735,804.852,363.02148,762.52325,16.0,794.0,364.0,762.0
31.9142,810.5019,364.5427,762.02594,9.0,810.0,365.0,762.0
-5.5700836,801.986,362.5816,762.2222,16.0,794.0,364.0,762.0
22.448227,806.6013,363.22095,762.2922,16.0,812.0,364.0,762.0
32.333885,805.7116,363.88354,761.71,16.0,794.0,364.0,762.0
14.284072,808.9746,364.2109,761.9609,12.0,810.0,364.0,762.0
25.417147,803.6117,363.18008,761.97,16.0,794.0,364.0,762.0
57.263268,809.4677,362.2655,762.45734,16.0,809.0,363.0,762.0
35.77603,807.29724,364.03842,761.88275,16.0,795.0,364.0,762.0
35.059853,810.2944,363.2301,762.0131,16.0,812.0,362.0,762.0
35.353283,805.9381,363.36612,762.1106,16.0,795.0,364.0,762.0
7.215376,806.6068,361.96283,762.28864,16.0,810.0,362.0,762.0
18.229425,800.2827,363.84082,762.2417,16.0,795.0,364.0,762.0
41.65213,810.71686,364.92328,761.9978,16.0,808.0,362.0,762.0
11.299649,804.4187,363.1206,762.0568,16.0,794.0,364.0,762.0
37.20468,812.9463,364.09076,762.0774,12.0,811.0,363.0,762.0
13.082152,805.4925,363.44516,762.4634,16.0,795.0,364.0,762.0
11.040904,810.15704,364.5798,761.87427,16.0,803.0,363.0,762.0
59.267876,803.865,362.66748,762.11676,16.0,794.0,362.0,762.0
16.99537,810.7232,363.1818,762.1373,16.0,808.0,364.0,762.0
15.829681,810.44434,364.20694,762.08124,16.0,795.0,362.0,762.0
-4.2140274,809.62445,363.78592,762.108,16.0,811.0,361.0,762.0
63.907066,811.3139,364.1127,762.2564,16.0,794.0,362.0,762.0
40.416782,816.04004,365.8915,761.9971,16.0,812.0,362.0,762.0
8.497056,806.3914,363.5007,762.21454,16.0,794.0,362.0,762.0
10.080889,816.39813,364.79388,762.13135,360.0,868.0,362.0,764.0
37.15565,806.79175,363.36722,762.03235,16.0,794.0,362.0,762.0
20.411325,808.6058,362.4958,762.2306,16.0,804.0,361.0,762.0
28.799074,808.2966,365.79794,762.22784,16.0,794.0,362.0,764.0
50.06346,810.4307,363.3194,762.09674,360.0,864.0,362.0,764.0
34.265797,803.76013,362.33463,762.5978,16.0,795.0,363.0,762.0
5.681528,806.5427,363.06104,762.23926,16.0,810.0,362.0,762.0
62.754417,806.51935,363.6919,762.07556,16.0,795.0,362.0,762.0
6.4452972,808.1378,363.68375,762.24457,360.0,864.0,362.0,762.0
78.54716,807.2298,363.63882,762.164,16.0,794.0,362.0,761.0
6.9107075,807.51404,363.69806,762.22174,16.0,810.0,360.0,762.0
37.661293,807.3669,365.80014,762.31714,16.0,795.0,362.0,762.0
24.41036,809.4106,362.84103,762.2182,16.0,805.0,362.0,762.0
41.755165,804.5129,364.5029,762.21625,16.0,795.0,363.0,762.0
46.934093,808.28625,362.50128,762.6032,16.0,804.0,362.0,762.0
35.56627,807.53326,363.07703,762.25116,16.0,794.0,362.0,762.0
17.304214,809.9729,363.959,762.31506,16.0,811.0,362.0,762.0
30.819452,804.0789,363.66583,762.36005,16.0,794.0,366.0,760.0
41.23547,817.5876,364.8679,762.2825,360.0,864.0,362.0,762.0
23.69337,805.6936,363.0405,762.11884,16.0,794.0,362.0,762.0
16.307106,809.44183,365.37775,762.16693,16.0,812.0,362.0,762.0
-1.814331,803.5673,363.8705,762.1472,16.0,794.0,362.0,762.0
38.048107,809.7601,363.12567,762.63153,16.0,810.0,362.0,762.0
34.17085,809.75574,363.8629,762.40045,16.0,795.0,362.0,762.0
11.3495455,806.4902,363.3987,762.39624,16.0,810.0,362.0,762.0
96.59076,808.4675,363.4213,762.21875,17.0,794.0,362.0,762.0
22.817068,811.7393,365.83325,761.81354,16.0,811.0,362.0,762.0
-7.1550713,805.54974,363.48846,762.2355,16.0,794.0,362.0,762.0
36.060604,807.0166,362.9181,762.4374,16.0,812.0,362.0,762.0
16.74168,800.25366,363.52203,762.50024,16.0,795.0,362.0,762.0
40.958214,809.77594,363.11905,761.87616,16.0,808.0,362.0,765.0
33.279144,803.5121,363.27454,762.4174,16.0,794.0,362.0,762.0
3.2090816,807.0709,363.43967,762.1957,16.0,800.0,362.0,762.0
44.051247,810.41925,363.0411,762.1999,16.0,794.0,363.0,762.0
52.39872,818.29596,363.99585,762.6067,360.0,863.0,362.0,764.0
53.669777,806.8611,362.8378,762.38324,16.0,794.0,362.0,762.0
37.185482,808.3707,363.64673,762.0296,16.0,812.0,362.0,762.0
0.86916924,802.9929,363.3463,762.2419,16.0,794.0,362.0,762.0
20.801264,811.9878,365.36307,762.0066,16.0,806.0,362.0,762.0
62.072716,806.2169,363.1299,762.3496,16.0,794.0,362.0,762.0
-3.6003017,811.5234,365.42908,762.404,16.0,804.0,362.0,762.0
36.315674,811.61865,364.9662,762.5098,16.0,795.0,362.0,762.0
-2.9328156,809.1294,363.954,762.12256,16.0,808.0,362.0,762.0
27.403833,802.08594,362.36313,762.55786,16.0,794.0,362.0,761.0
26.890726,804.67377,362.6595,762.5177,16.0,810.0,361.0,762.0
45.155243,807.63245,363.05472,762.14886,16.0,795.0,362.0,762.0
33.20621,810.36414,362.68796,762.52844,16.0,809.0,362.0,762.0
0.63767815,802.0292,364.0659,762.32874,16.0,795.0,362.0,762.0
25.860401,808.5316,364.21838,762.17114,16.0,812.0,362.0,762.0
25.307215,804.3713,362.5502,762.13934,16.0,795.0,362.0,762.0
44.005764,817.18774,363.48883,762.391,16.0,809.0,362.0,762.0
11.96193,806.68066,363.35217,762.2519,16.0,795.0,363.0,761.0
10.006021,806.18097,362.64117,762.4608,16.0,811.0,362.0,762.0
17.411451,799.57355,362.0602,762.34045,16.0,794.0,362.0,762.0
-3.790329,807.43567,362.90372,762.49414,360.0,843.0,362.0,764.0
18.145535,804.993,362.89633,762.1677,16.0,794.0,362.0,762.0
7.957285,807.8591,363.23392,762.5973,16.0,811.0,362.0,762.0
17.64508,803.27734,362.41977,762.5835,16.0,794.0,363.0,762.0
36.339424,808.2423,362.80298,762.4986,16.0,801.0,362.0,762.0
39.962624,803.17145,363.61807,762.4694,16.0,795.0,363.0,762.0
32.42364,808.4497,361.8731,762.4562,17.0,811.0,362.0,762.0
40.025497,806.2554,363.15903,762.3643,16.0,794.0,364.0,762.0
25.186522,809.4403,364.64532,762.177,16.0,805.0,362.0,762.0
-6.124525,801.4454,363.06586,762.2118,16.0,794.0,363.0,761.0
28.85075,810.21906,363.14325,762.6369,17.0,810.0,362.0,762.0
-10.243053,801.36676,363.183,762.21844,16.0,794.0,363.0,761.0
0.17469978,811.6784,362.23444,762.52295,16.0,810.0,361.0,763.0
49.106586,809.83954,365.2549,761.9824,16.0,795.0,363.0,762.0
-13.686993,810.01306,363.22607,762.7211,16.0,799.0,362.0,762.0
68.1321,803.55994,362.89093,762.36743,16.0,795.0,364.0,762.0
28.016441,810.366,363.7707,762.30786,16.0,809.0,362.0,762.0
54.141525,803.6428,362.62918,762.3562,16.0,796.0,363.0,762.0
48.19171,814.66785,363.61563,762.0353,16.0,809.0,362.0,762.0
15.737041,802.28894,364.3372,762.4668,16.0,795.0,364.0,762.0
-5.436224,807.9581,364.04132,762.3068,16.0,810.0,362.0,762.0
45.905487,802.6924,362.6634,762.43396,16.0,795.0,363.0,762.0
9.506591,818.8845,365.05142,761.91907,16.0,807.0,362.0,762.0
25.21266,802.2279,362.69858,762.4031,16.0,795.0,363.0,762.0
67.84888,815.0502,363.83276,762.00854,16.0,811.0,362.0,762.0
0.3541298,801.1625,363.2498,762.2797,16.0,794.0,365.0,762.0
23.602211,810.22723,363.52524,762.79224,16.0,806.0,363.0,762.0
30.506924,807.1879,363.57178,762.178,16.0,795.0,364.0,762.0
15.443356,809.18945,363.4985,762.5507,17.0,811.0,363.0,762.0
50.63913,812.3677,362.29688,762.34503,16.0,795.0,364.0,762.0
13.140805,813.432,364.9392,762.3284,17.0,810.0,363.0,762.0
57.363792,804.31384,363.16568,762.45557,16.0,794.0,364.0,762.0
-7.6893883,808.34674,362.57916,762.2941,16.0,810.0,362.0,762.0
18.382345,807.3596,365.19186,762.094,16.0,794.0,364.0,762.0
1.450655,812.61993,363.37708,762.39496,16.0,808.0,362.0,762.0
79.890274,811.2217,363.97314,762.237,16.0,794.0,364.0,762.0
16.482069,813.2391,363.66553,762.3464,17.0,810.0,363.0,762.0
32.772675,810.2859,364.50247,762.3701,16.0,794.0,364.0,762.0
22.020487,809.10803,363.78632,762.24945,16.0,810.0,363.0,762.0
15.867714,802.027,363.2483,762.39606,16.0,794.0,365.0,762.0
39.75462,808.9208,361.27908,762.7966,16.0,810.0,362.0,762.0
20.456337,807.61725,364.46274,762.45154,16.0,794.0,364.0,762.0
33.65805,815.3003,362.73026,762.3221,16.0,811.0,362.0,762.0
31.48727,807.1579,364.28656,762.59607,16.0,794.0,365.0,762.0
4.3801537,813.28015,364.87076,762.3551,16.0,806.0,363.0,762.0
29.400381,804.9259,363.26596,762.4777,16.0,793.0,365.0,762.0
18.761742,814.44037,362.91376,762.43085,16.0,809.0,365.0,762.0
54.29103,804.916,362.3965,762.5269,16.0,794.0,364.0,762.0
15.633955,817.57605,363.66275,762.41315,16.0,811.0,364.0,762.0
11.352472,806.50104,362.97357,762.4859,16.0,794.0,364.0,762.0
2.0164604,807.3042,362.83563,762.6593,362.0,848.0,365.0,762.0
44.57822,807.85016,362.55124,762.49976,17.0,794.0,364.0,762.0
8.002708,811.93585,364.18256,762.3566,16.0,804.0,363.0,762.0
17.052446,808.77136,362.6922,762.5314,16.0,795.0,364.0,762.0
25.540602,811.34357,363.62625,762.23816,16.0,812.0,364.0,762.0
34.772858,813.50793,363.01334,762.3014,16.0,794.0,364.0,762.0
58.29299,810.291,361.4478,762.6592,16.0,806.0,364.0,762.0
-8.700775,807.8152,364.27194,762.2355,17.0,794.0,364.0,762.0
25.942804,816.11755,363.56006,762.3281,17.0,812.0,364.0,762.0
61.53278,815.6098,362.75882,762.04504,16.0,793.0,364.0,762.0
1.0654106,817.28827,363.70392,762.46594,16.0,810.0,364.0,762.0
23.725882,807.9346,363.56277,762.2492,16.0,794.0,364.0,762.0
33.54018,811.67993,362.60538,762.35474,16.0,812.0,365.0,762.0
55.231056,814.2617,365.38916,762.08344,16.0,795.0,364.0,762.0
49.478706,813.26074,364.03342,762.4869,16.0,808.0,363.0,762.0
6.8079796,806.4321,363.7138,762.0756,16.0,794.0,364.0,762.0
-0.43655586,805.34106,362.51807,762.44836,16.0,811.0,363.0,762.0
66.64749,811.2224,363.49506,762.41113,16.0,794.0,364.0,762.0
1.7936668,810.64075,363.58554,762.3021,16.0,811.0,364.0,761.0
36.975624,805.4884,363.35153,762.6091,16.0,794.0,364.0,762.0
-7.7490463,811.0603,363.80023,762.4752,16.0,810.0,363.0,762.0
56.569996,808.6632,363.55637,762.52625,16.0,794.0,364.0,762.0
34.519672,814.44635,362.76498,762.56866,361.0,856.0,364.0,762.0
38.724266,811.91156,364.41574,762.5963,16.0,794.0,364.0,762.0
23.996155,815.1446,363.01974,762.4497,16.0,806.0,363.0,762.0
13.419698,804.54785,361.77844,762.49994,16.0,794.0,364.0,761.0
27.563637,811.8827,363.86063,762.60913,16.0,810.0,363.0,762.0
2.8406582,804.766,363.1529,762.40485,16.0,794.0,364.0,762.0
44.844673,819.386,364.5902,762.7651,16.0,810.0,364.0,762.0
39.719475,810.12006,363.612,762.17535,16.0,794.0,364.0,762.0
5.889864,811.8989,363.2872,762.365,16.0,810.0,362.0,762.0
22.882679,811.9141,363.34467,762.42786,16.0,794.0,364.0,762.0
-16.445637,807.93,364.2535,762.27185,16.0,803.0,363.0,762.0
22.311167,804.2651,363.66336,762.11664,16.0,794.0,364.0,762.0
43.953102,808.2048,362.37924,762.7397,16.0,810.0,362.0,762.0
17.06476,794.28186,563.10175,326.97418,17.0,794.0,629.0,233.0
16.359627,794.40063,562.47644,334.5928,17.0,794.0,602.0,230.0
16.49561,794.1632,570.036,337.03415,16.0,795.0,624.0,226.0
16.698086,794.60986,562.8204,335.81772,17.0,794.0,604.0,222.0
16.875172,794.4016,558.1564,340.95764,16.0,794.0,629.0,218.0
16.381344,794.489,571.36884,325.85382,17.0,794.0,605.0,214.0
16.775736,794.34564,560.9929,336.87924,16.0,794.0,664.0,211.0
16.464428,795.0515,585.0128,345.93823,17.0,794.0,631.0,206.0
16.785944,794.3124,567.58606,323.17993,17.0,793.0,639.0,203.0
16.450134,794.41724,569.1637,329.72217,17.0,794.0,617.0,198.0
16.465546,794.25745,556.5036,319.396,16.0,794.0,656.0,194.0
16.869036,794.5212,564.29877,327.34857,17.0,794.0,625.0,189.0
16.470617,794.4987,560.46857,329.43073,16.0,796.0,636.0,184.0
16.50259,794.3942,574.5608,327.80734,17.0,794.0,641.0,180.0
16.63355,794.53925,563.4057,333.1697,16.0,794.0,646.0,176.0
16.774906,794.63586,565.70575,346.73572,17.0,794.0,639.0,171.0
16.803099,794.52704,564.15204,349.40045,17.0,793.0,655.0,168.0
16.817535,794.39044,565.37683,328.0005,17.0,794.0,622.0,165.0
16.70763,794.4775,564.88184,332.11508,16.0,794.0,651.0,161.0
16.48028,794.595,564.5189,333.08755,17.0,794.0,630.0,165.0
16.854074,794.65845,567.2915,332.43906,16.0,796.0,648.0,156.0
16.35911,794.35504,566.6952,328.1884,17.0,794.0,626.0,152.0
16.70065,794.4558,562.001,329.0174,16.0,796.0,672.0,149.0
16.81499,794.51733,562.3757,343.00723,17.0,794.0,643.0,147.0
16.51241,794.8422,579.8355,331.01495,16.0,794.0,672.0,161.0
16.503675,794.5364,567.6673,339.8976,17.0,794.0,648.0,142.0
16.711964,794.78064,568.5409,336.4919,16.0,794.0,649.0,171.0
16.639065,794.65076,578.0292,329.02405,17.0,794.0,637.0,139.0
16.711815,794.7358,563.9236,333.73975,17.0,795.0,652.0,146.0
16.591633,794.52026,560.3911,327.95825,17.0,794.0,652.0,153.0
16.618284,794.53436,560.5432,328.90015,16.0,795.0,657.0,157.0
16.333656,794.21576,557.78845,340.15558,17.0,794.0,651.0,136.0
16.370422,794.34344,562.5961,346.79492,16.0,794.0,660.0,155.0
17.033215,794.5976,564.0601,331.0521,17.0,793.0,645.0,135.0
16.599955,794.42114,552.58215,345.51477,16.0,796.0,656.0,155.0
16.838547,794.4911,557.2613,336.1104,17.0,793.0,656.0,132.0
16.628544,794.42755,576.49896,315.7453,16.0,794.0,659.0,143.0
16.643797,794.3442,562.6105,345.8848,17.0,793.0,656.0,129.0
16.888853,794.7735,559.87714,333.64246,17.0,794.0,663.0,141.0
16.404535,794.46124,568.96735,345.1896,17.0,793.0,656.0,126.0
16.931503,794.7823,584.8922,331.17258,16.0,796.0,657.0,148.0
16.600542,794.2869,555.42194,341.33627,17.0,793.0,656.0,134.0
16.57806,794.884,567.7811,350.89868,16.0,794.0,676.0,155.0
16.789742,794.4428,571.7639,339.9633,17.0,793.0,658.0,120.0
16.56989,794.5551,565.61487,331.61957,17.0,794.0,677.0,146.0
16.841068,794.29535,567.0499,323.3982,17.0,793.0,659.0,141.0
16.609179,794.5495,564.8351,349.5453,16.0,793.0,676.0,153.0
16.449768,794.5926,559.0459,342.94092,17.0,793.0,657.0,116.0
16.43764,794.42035,581.2943,329.3146,16.0,796.0,670.0,153.0
16.652618,794.66235,570.7575,326.34885,17.0,793.0,667.0,114.0
16.91278,794.73474,569.8763,329.39987,16.0,796.0,676.0,156.0
16.681065,794.5851,558.0816,345.15073,17.0,793.0,663.0,153.0
16.56742,794.4966,560.7639,346.6035,16.0,796.0,675.0,127.0
16.468658,794.3391,560.2891,340.65225,17.0,793.0,674.0,143.0
16.68128,794.55255,569.4143,344.38132,17.0,795.0,671.0,119.0
16.478527,794.3668,570.2307,328.32065,17.0,793.0,666.0,142.0
16.268234,794.33405,569.1624,332.55066,16.0,796.0,671.0,127.0
16.71762,794.6365,572.3423,330.89346,17.0,793.0,657.0,105.0
16.914728,794.53015,579.6983,339.52435,17.0,794.0,672.0,105.0
16.486668,794.5004,555.56146,320.37933,17.0,793.0,671.0,132.0
16.716124,794.47766,557.227,348.76154,16.0,796.0,665.0,130.0
16.628185,794.4662,565.2851,340.7459,17.0,793.0,669.0,138.0
16.517838,794.5196,554.7307,339.4678,16.0,794.0,674.0,34.0
16.422184,794.5202,552.3974,341.92807,17.0,794.0,670.0,106.0
16.43192,794.4169,552.9914,347.17456,17.0,796.0,664.0,99.0
16.843836,794.39667,565.6673,335.20612,17.0,793.0,660.0,134.0
16.549204,794.3916,554.03656,345.297,16.0,796.0,671.0,109.0
16.378164,794.53217,563.82477,336.0004,17.0,793.0,672.0,97.0
16.633904,794.7513,582.76416,339.00052,17.0,796.0,671.0,129.0
16.633842,794.7215,572.07635,337.27338,17.0,792.0,663.0,142.0
16.660847,794.81146,571.08545,344.73547,16.0,796.0,684.0,108.0
16.953936,794.46814,560.9742,330.60068,17.0,793.0,662.0,104.0
16.61852,794.5384,560.99567,332.80682,16.0,795.0,681.0,151.0
16.535904,794.401,561.89636,349.4194,17.0,794.0,674.0,156.0
16.507257,794.55334,564.5587,341.27515,16.0,795.0,673.0,101.0
16.71097,794.6689,557.37756,349.28366,16.0,796.0,670.0,125.0
16.675903,794.7644,567.46094,349.73553,16.0,795.0,679.0,98.0
16.599144,794.3929,564.5632,334.71298,17.0,795.0,672.0,95.0
16.557323,794.97284,561.54553,336.93472,16.0,795.0,684.0,131.0
16.748102,794.2187,551.64136,350.8869,16.0,796.0,671.0,51.0
16.713196,794.80457,557.4276,341.1909,16.0,795.0,681.0,148.0
16.745375,794.91113,563.6343,357.72266,17.0,795.0,682.0,120.0
16.367937,794.7753,554.96716,348.39072,16.0,796.0,675.0,153.0
16.5185,794.1813,561.1248,347.58853,16.0,795.0,676.0,94.0
16.736177,794.5233,565.43964,330.44318,17.0,796.0,677.0,146.0
16.503437,794.1447,558.7,348.55807,17.0,795.0,682.0,40.0
16.421844,794.4899,558.4734,347.72467,17.0,796.0,684.0,38.0
16.92624,794.32367,556.74695,343.23953,17.0,795.0,690.0,66.0
16.614096,795.22473,580.1725,349.1145,16.0,796.0,688.0,42.0
16.358007,794.22064,564.3574,345.73642,17.0,795.0,686.0,112.0
16.8042,794.7152,556.0371,340.51935,16.0,796.0,696.0,120.0
16.913939,794.3243,567.80707,331.43466,17.0,796.0,686.0,135.0
16.294884,794.4666,561.1021,346.59473,16.0,796.0,696.0,142.0
16.54407,794.3098,559.4419,344.25443,17.0,794.0,689.0,73.0
16.441381,794.88293,580.96185,343.5887,16.0,796.0,693.0,143.0
16.569765,794.6825,569.7535,344.13315,17.0,794.0,687.0,32.0
16.858505,794.5702,551.80493,327.09393,16.0,796.0,697.0,115.0
16.269787,794.2617,558.3956,355.08218,17.0,794.0,699.0,128.0
16.659206,794.59436,553.7521,344.1146,16.0,795.0,465.0,734.0
16.949526,794.3498,568.738,336.42432,17.0,794.0,694.0,125.0
16.621786,794.9882,563.2527,348.76108,16.0,796.0,690.0,125.0
16.731705,794.4783,573.40826,324.8894,17.0,795.0,692.0,131.0
16.428719,794.48395,564.25885,335.5663,16.0,796.0,682.0,73.0
16.60967,794.4493,569.8473,341.15182,17.0,794.0,697.0,25.0
16.412285,794.3991,562.97217,345.18378,17.0,796.0,697.0,124.0
16.847425,794.66583,553.7667,326.5227,17.0,794.0,706.0,117.0
16.622206,794.8477,571.384,344.74203,16.0,796.0,699.0,120.0
16.734665,794.43304,562.86615,336.1101,17.0,794.0,700.0,102.0
16.804012,794.6503,561.0963,335.26025,16.0,796.0,691.0,109.0
16.74603,794.3589,552.0987,346.92795,17.0,794.0,704.0,59.0
16.683577,795.05865,581.2773,334.0333,16.0,796.0,700.0,114.0
16.55369,794.2763,564.6228,347.2245,17.0,794.0,708.0,60.0
16.589918,794.74,564.567,324.8094,16.0,796.0,701.0,113.0
16.668776,794.36633,560.4459,332.68707,17.0,794.0,712.0,97.0
16.953476,794.68896,560.21515,339.675,16.0,796.0,710.0,110.0
16.467257,794.7296,571.3806,339.1643,17.0,794.0,709.0,78.0
16.732439,794.491,572.9872,342.7822,16.0,796.0,390.0,760.0
16.508455,794.67816,571.9933,333.69772,17.0,794.0,711.0,58.0
16.824425,794.88635,568.25745,332.19278,16.0,796.0,706.0,106.0
16.508537,794.5115,562.86884,351.7724,17.0,796.0,714.0,53.0
16.841208,794.8162,562.3681,338.44846,16.0,796.0,708.0,64.0
16.96088,794.5103,553.86505,337.8315,17.0,794.0,360.0,762.0
16.5833,794.6219,566.6957,353.09238,17.0,796.0,358.0,760.0
16.862719,794.4553,560.4213,348.6045,17.0,793.0,353.0,761.0
16.508957,794.4037,562.8706,342.34796,17.0,796.0,343.0,761.0
16.566786,794.66974,550.8748,335.11713,17.0,793.0,337.0,759.0
16.723598,794.68445,576.0724,343.73145,17.0,796.0,712.0,91.0
16.472124,794.7303,576.063,344.70392,17.0,792.0,316.0,756.0
16.468699,794.5076,558.23517,346.2183,16.0,796.0,308.0,752.0
16.653803,794.55194,555.10205,341.6945,17.0,794.0,301.0,751.0
16.496443,794.67944,557.972,349.01587,17.0,796.0,291.0,741.0
16.602907,794.657,574.00024,326.4012,17.0,794.0,283.0,743.0
16.470139,794.54156,559.6366,348.011,17.0,796.0,269.0,740.0
16.486532,794.49725,560.4612,347.77365,17.0,793.0,264.0,736.0
16.34108,794.65216,559.3992,344.91757,16.0,796.0,257.0,728.0
16.5824,794.6094,563.5155,330.89572,17.0,793.0,248.0,723.0
16.540634,794.70746,564.2458,350.185,16.0,796.0,241.0,714.0
16.76695,794.7764,571.36597,332.3494,16.0,793.0,233.0,709.0
16.494877,795.3387,571.04315,338.05743,17.0,796.0,222.0,702.0
16.852888,794.74896,562.1037,349.7832,16.0,793.0,218.0,698.0
16.505087,794.9039,565.9602,343.754,16.0,796.0,214.0,687.0
16.524677,794.8884,561.1663,336.30673,17.0,793.0,213.0,679.0
16.638803,794.5453,555.0124,336.90854,17.0,796.0,204.0,672.0
16.455496,794.5641,562.60626,347.47745,17.0,793.0,716.0,31.0
16.365608,794.81256,565.4226,346.68597,17.0,796.0,194.0,651.0
16.441202,794.3869,566.2437,335.25436,17.0,793.0,188.0,643.0
16.538723,794.8784,580.1048,324.04858,16.0,796.0,186.0,632.0
16.563335,794.3379,567.6111,337.32214,17.0,793.0,185.0,622.0
16.750393,795.00916,581.94604,336.02734,17.0,796.0,182.0,615.0
16.640858,794.2672,565.1011,343.66653,16.0,793.0,178.0,604.0
16.62783,794.6811,555.82086,348.04422,17.0,796.0,178.0,598.0
16.433231,794.56445,571.73956,336.78726,17.0,793.0,180.0,591.0
16.645182,794.62836,568.7983,349.1955,16.0,796.0,177.0,580.0
16.494598,794.7994,573.83124,344.63516,17.0,794.0,179.0,574.0
16.731657,794.97235,562.99506,335.03278,16.0,796.0,178.0,566.0
16.366867,794.7439,558.5104,348.00766,16.0,795.0,173.0,554.0
16.458462,794.5393,564.96515,343.88342,16.0,796.0,177.0,548.0
16.853914,794.9115,581.1159,332.73303,16.0,794.0,179.0,542.0
16.587343,794.7925,566.6925,345.05203,16.0,796.0,182.0,534.0
16.519175,794.41144,559.53876,349.1813,17.0,794.0,182.0,527.0
16.623669,794.7129,565.12756,353.95026,17.0,796.0,177.0,520.0
16.5738,794.72394,559.3361,341.15393,17.0,793.0,185.0,513.0
16.495438,794.7317,574.1398,331.5175,17.0,796.0,190.0,506.0
16.491325,794.4676,559.26917,345.33096,17.0,793.0,189.0,502.0
16.3785,794.5093,561.74646,341.97272,17.0,796.0,196.0,495.0
16.35309,794.37616,565.4402,337.9223,17.0,793.0,189.0,490.0
16.61833,794.7846,566.2466,339.92532,17.0,796.0,187.0,483.0
16.58745,794.5244,557.03937,355.60742,17.0,794.0,199.0,481.0
16.90976,795.3873,515.75574,335.83072,16.0,796.0,200.0,480.0
16.463028,794.3052,561.79175,196.09138,17.0,793.0,204.0,473.0
16.561436,795.10767,703.9617,294.6191,16.0,796.0,207.0,477.0
16.382933,794.489,578.2131,291.0627,16.0,794.0,208.0,465.0
16.902884,795.92456,553.7883,381.9807,17.0,796.0,210.0,462.0
16.47448,794.1901,394.16052,329.88687,17.0,793.0,213.0,458.0
16.667444,795.3924,603.1071,269.57883,17.0,796.0,217.0,461.0
17.05438,794.3669,569.11914,183.06406,17.0,793.0,218.0,452.0
16.563143,795.0205,432.4412,318.11032,16.0,796.0,219.0,450.0
16.83698,794.70685,530.11273,289.7604,17.0,793.0,218.0,446.0
16.46523,795.9131,555.0095,320.28952,17.0,796.0,223.0,446.0
16.83064,794.29895,379.83054,324.90833,17.0,794.0,224.0,444.0
16.436075,795.76965,655.9514,266.67734,17.0,795.0,232.0,446.0
16.902231,794.5071,556.7914,252.93391,17.0,793.0,229.0,440.0
16.551918,795.8285,589.0703,276.83798,16.0,796.0,229.0,440.0
16.953224,794.7043,629.8732,220.97104,17.0,794.0,230.0,440.0
16.61886,795.93353,743.9799,297.461,17.0,796.0,231.0,433.0
16.835264,794.2288,529.77246,236.66988,17.0,793.0,233.0,435.0
16.660479,795.5389,601.5203,335.54758,16.0,796.0,232.0,434.0
16.543312,794.4831,721.82745,224.92659,17.0,793.0,234.0,435.0
16.684696,796.3363,627.5573,326.72757,17.0,796.0,234.0,431.0
16.604618,794.5804,587.3221,298.82983,17.0,793.0,235.0,433.0
16.517591,795.598,622.3134,286.3306,17.0,796.0,232.0,431.0
16.84439,794.895,699.15125,253.3218,17.0,793.0,235.0,433.0
16.495361,795.8531,448.9433,346.48697,16.0,796.0,228.0,432.0
16.703867,794.9194,718.79065,224.11273,17.0,793.0,236.0,433.0
16.5072,796.1183,543.19855,374.9474,17.0,796.0,235.0,437.0
16.944445,794.5719,677.30664,225.94989,17.0,793.0,235.0,433.0
16.201859,796.5837,620.6367,398.19598,16.0,796.0,233.0,426.0
16.658579,794.38043,487.82928,265.03,17.0,793.0,234.0,434.0
16.440676,795.6541,589.1193,352.38843,16.0,796.0,233.0,434.0
17.018679,794.8583,671.53424,212.29764,17.0,793.0,232.0,435.0
16.816832,796.3356,771.8251,248.10567,17.0,796.0,232.0,438.0
17.083302,794.9475,539.7253,342.13556,17.0,793.0,229.0,439.0
16.544403,795.3025,604.3125,217.10052,17.0,796.0,228.0,442.0
16.797588,794.77625,595.2858,276.93652,17.0,793.0,226.0,440.0
16.397478,795.8075,638.4022,368.88513,17.0,796.0,219.0,440.0
17.14444,794.9463,539.8286,280.41672,17.0,793.0,222.0,445.0
16.591368,796.2445,598.58075,322.72467,17.0,796.0,217.0,454.0
16.630161,795.31836,675.81,258.45917,17.0,793.0,218.0,451.0
16.625505,795.78723,591.1386,413.53656,17.0,796.0,216.0,454.0
16.798687,795.3608,731.7748,211.60257,17.0,793.0,213.0,456.0
16.371714,795.7078,613.7727,339.6649,16.0,796.0,210.0,464.0
16.839485,794.9582,581.11523,300.18018,17.0,793.0,208.0,464.0
16.614822,796.02136,581.6741,289.82013,17.0,796.0,206.0,478.0
16.751055,794.45026,476.53967,364.0276,17.0,793.0,204.0,475.0
16.519691,795.91113,699.13574,274.1092,17.0,796.0,199.0,482.0
16.678547,795.37585,627.22864,292.59702,17.0,793.0,197.0,487.0
16.780596,795.4761,503.42712,364.82086,17.0,796.0,201.0,496.0
